"customerID","PaymentMethod","MonthlyCharges","TotalCharges","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","Churn"
"3387-VATUS","Bank transfer (automatic)",94.85,"462.8","Male","0","No","No","5","Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Yes"
"3389-KTRXV","Mailed check",23.85,"625.65","Female","0","Yes","Yes","23","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"3391-JSQEW","Mailed check",50.15,"2058.5","Male","0","Yes","No","40","Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","No"
"3392-EHMNK","Credit card (automatic)",94.1,"6302.8","Female","0","Yes","Yes","67","Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","No","Two year","No","No"
"3393-FMZPV","Electronic check",100.25,"2387.75","Female","0","No","No","25","Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Yes"
"3396-DKDEL","Credit card (automatic)",115.15,"8250","Female","0","Yes","Yes","70","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","No"
"3397-AVTKU","Electronic check",60,"2548.55","Male","0","No","No","43","Yes","No","DSL","No","Yes","No","No","No","Yes","Two year","Yes","No"
"3398-FSHON","Electronic check",91.3,"1094.5","Female","1","No","No","12","Yes","Yes","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Yes"
"3398-GCPMU","Credit card (automatic)",89.55,"6448.85","Female","1","Yes","Yes","72","Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","No"
"3398-ZOUAA","Electronic check",69.1,"1474.75","Male","1","Yes","No","21","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Yes"
"3400-ESFUW","Bank transfer (automatic)",57.55,"3046.4","Male","0","Yes","Yes","55","Yes","No","DSL","Yes","Yes","No","Yes","No","No","Two year","No","Yes"
"3401-URHDA","Credit card (automatic)",59.9,"3043.6","Male","0","No","No","51","Yes","Yes","DSL","Yes","No","No","Yes","No","No","One year","No","No"
"3402-XRIUO","Mailed check",63.55,"1381.8","Female","1","Yes","No","22","Yes","Yes","DSL","Yes","Yes","No","Yes","No","No","Month-to-month","Yes","No"
"3404-JNXAX","Electronic check",80.75,"4116.9","Female","0","Yes","Yes","51","Yes","Yes","Fiber optic","No","No","No","Yes","No","No","Month-to-month","Yes","No"
"3407-JMJQQ","Bank transfer (automatic)",109,"7661.8","Female","0","Yes","Yes","71","Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","No"
"3407-QGWLG","Mailed check",20.05,"75.45","Male","0","No","Yes","3","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","No"
"3410-MHHUM","Electronic check",94.4,"4295.35","Female","0","Yes","Yes","44","Yes","Yes","Fiber optic","No","Yes","Yes","No","No","Yes","One year","No","No"
"3410-YOQBQ","Mailed check",79.2,"2497.2","Female","0","No","No","31","Yes","No","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","No","No"
"3411-WLRSQ","Bank transfer (automatic)",74.6,"239.05","Female","1","Yes","No","3","Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","No"
"3413-BMNZE","Bank transfer (automatic)",45.25,"45.25","Male","1","No","No","1","Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","No"
"3413-CSSTH","Bank transfer (automatic)",55.7,"2237.55","Male","0","No","No","41","Yes","Yes","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","No"
"3413-DHLPB","Bank transfer (automatic)",103.75,"5969.95","Male","0","Yes","Yes","60","Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes","Month-to-month","Yes","No"
"3415-TAILE","Mailed check",65.7,"134.35","Female","0","Yes","Yes","2","Yes","No","DSL","No","No","No","No","Yes","Yes","Month-to-month","No","Yes"
"3417-TSCIC","Mailed check",24.85,"788.05","Male","0","No","No","29","No","No phone service","DSL","No","No","No","No","No","No","One year","Yes","No"
"3419-SNJJD","Bank transfer (automatic)",105.25,"6786.4","Female","1","Yes","No","65","Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","Month-to-month","No","Yes"
"3420-ZDBMA","Mailed check",71.45,"371.6","Male","1","No","No","5","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","No"
"3422-GALYP","Electronic check",79.45,"145.15","Male","0","No","No","2","Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","No"
"3422-WJOYD","Mailed check",54.35,"1426.45","Male","0","Yes","No","28","Yes","No","DSL","Yes","No","No","Yes","No","No","One year","No","No"
"3423-HHXAO","Mailed check",19.5,"272","Female","0","Yes","Yes","14","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","No"
"3424-NMNBO","Electronic check",108.85,"6287.25","Male","1","Yes","No","58","Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","One year","Yes","Yes"
"3426-NIYYL","Electronic check",51.55,"765.5","Male","0","No","No","15","Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","No","Yes"
"3427-GGZZI","Electronic check",89.1,"1620.8","Female","0","Yes","No","19","Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","No"
"3428-MMGUB","Electronic check",89.55,"5231.2","Male","0","No","No","60","Yes","Yes","Fiber optic","No","No","Yes","No","Yes","No","Two year","Yes","No"
"3428-XZMAZ","Electronic check",69.35,"69.35","Male","0","No","No","1","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Yes"
"3429-IFLEM","Credit card (automatic)",77.35,"5550.1","Female","0","No","No","71","Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","No"
"3439-GVUSX","Mailed check",24.4,"24.4","Male","0","No","No","1","No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","No","No"
"3440-JPSCL","Mailed check",99.95,"547.65","Female","0","No","No","6","Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Yes"
"3441-CGZJH","Credit card (automatic)",60.4,"2640.55","Female","0","Yes","Yes","43","No","No phone service","DSL","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","No"
"3442-ZHHCC","Credit card (automatic)",76.9,"5023","Male","0","No","No","68","Yes","Yes","DSL","Yes","Yes","Yes","No","No","Yes","One year","Yes","No"
"3445-HXXGF","Electronic check",45.3,"2651.2","Male","1","Yes","No","58","No","No phone service","DSL","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Yes"
"3446-QDSZF","Credit card (automatic)",55.5,"227.35","Female","0","No","No","4","Yes","No","DSL","No","No","No","No","Yes","No","Month-to-month","No","No"
"3450-WXOAT","Credit card (automatic)",45.2,"2065.15","Male","0","No","No","46","Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","No"
"3451-VAWLI","Credit card (automatic)",19.7,"730.4","Female","0","Yes","Yes","35","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"3452-ABWRL","Credit card (automatic)",86.05,"3865.6","Male","1","No","No","47","Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","No"
"3452-GWUIN","Electronic check",94.95,"1760.25","Female","1","Yes","No","19","Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","No"
"3452-SRFEG","Bank transfer (automatic)",74.6,"3720.35","Male","0","No","No","49","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","No"
"3454-JFUBC","Credit card (automatic)",20,"1396","Male","1","No","No","68","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","No"
"3457-PQBYH","Credit card (automatic)",20.3,"1160.75","Female","0","Yes","Yes","58","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"3458-IDMFK","Mailed check",20.75,"499.4","Male","0","No","No","25","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","No"
"3460-TJBWI","Mailed check",24.2,"609.05","Male","0","Yes","Yes","24","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"3462-BJQQA","Electronic check",89.75,"552.65","Female","0","No","No","6","Yes","Yes","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","No"
"3466-BYAVD","Mailed check",69.5,"1071.4","Male","0","Yes","Yes","15","Yes","No","DSL","No","Yes","Yes","Yes","No","Yes","Month-to-month","Yes","No"
"3466-RITXD","Credit card (automatic)",92.4,"2349.8","Male","0","No","No","26","Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","No","Month-to-month","Yes","No"
"3466-WAESX","Electronic check",69.1,"1083.7","Male","0","No","Yes","16","Yes","Yes","DSL","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","No"
"3468-DRVQJ","Electronic check",70.3,"676.15","Female","0","Yes","Yes","10","Yes","Yes","DSL","Yes","Yes","No","No","Yes","No","One year","No","No"
"3470-BTGQO","Mailed check",45.65,"985.05","Male","0","No","Yes","21","Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","No"
"3470-OBUET","Credit card (automatic)",74,"4868.4","Female","0","Yes","Yes","67","Yes","Yes","DSL","Yes","Yes","No","Yes","Yes","No","Two year","No","No"
"3472-OAOOR","Mailed check",34.95,"610.2","Male","0","Yes","Yes","19","No","No phone service","DSL","Yes","Yes","No","No","No","No","Month-to-month","Yes","No"
"3472-QPRCH","Credit card (automatic)",25.25,"1006.9","Male","0","Yes","Yes","40","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"3473-XIIIT","Electronic check",100,"1534.75","Female","0","Yes","No","16","Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Yes"
"3474-BAFSJ","Bank transfer (automatic)",57.5,"3265.95","Male","0","Yes","No","57","No","No phone service","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","No"
"3486-HOOGQ","Bank transfer (automatic)",79.7,"5743.3","Female","0","Yes","Yes","70","Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","No"
"3486-KHMLI","Mailed check",24.7,"467.15","Male","0","No","Yes","21","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","No"
"3486-NPGST","Mailed check",19.55,"620.75","Female","0","No","No","36","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","No"
"3487-EARAT","Credit card (automatic)",74.1,"5222.3","Female","0","Yes","Yes","70","Yes","No","DSL","Yes","Yes","Yes","Yes","No","Yes","One year","No","No"
"3488-PGMQJ","Electronic check",74.5,"606.55","Male","1","No","No","8","Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Yes"
"3489-HHPFY","Electronic check",84.05,"134.05","Female","0","Yes","No","2","Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","No"
"3489-VSFRD","Credit card (automatic)",60.25,"3282.75","Female","0","No","No","56","Yes","No","DSL","Yes","No","Yes","Yes","No","No","One year","Yes","No"
"3498-LZGQZ","Mailed check",19.15,"1177.05","Male","0","Yes","Yes","63","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","No"
"3500-NSDOA","Credit card (automatic)",70.8,"4859.95","Male","0","Yes","Yes","68","Yes","Yes","DSL","No","Yes","No","Yes","No","Yes","Two year","No","No"
"3500-RMZLT","Mailed check",96.3,"1426.75","Female","1","No","No","15","Yes","No","Fiber optic","Yes","No","Yes","Yes","No","Yes","Month-to-month","Yes","Yes"
"3503-TYDAY","Electronic check",80.45,"3398.9","Female","0","Yes","No","43","Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","No","No"
"3506-LCJDC","Bank transfer (automatic)",19.95,"19.95","Male","0","Yes","Yes","1","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Yes"
"3506-OVLKD","Bank transfer (automatic)",26.2,"954.9","Male","0","No","No","35","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","No"
"3507-GASNP","Mailed check",19.95,"1189.9","Male","0","No","Yes","60","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"3508-VLHCZ","Credit card (automatic)",90.55,"6239.05","Female","0","Yes","Yes","71","Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","No"
"3509-GWQGF","Credit card (automatic)",70,"1732.6","Male","1","No","No","24","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","No"
"3511-BFTJW","Credit card (automatic)",38.5,"2763","Male","0","Yes","Yes","72","No","No phone service","DSL","Yes","Yes","Yes","No","No","No","Two year","No","No"
"3512-IZIKN","Credit card (automatic)",65.3,"4759.75","Female","0","Yes","No","70","Yes","Yes","DSL","Yes","No","Yes","Yes","No","No","Two year","No","Yes"
"3518-FSTWG","Bank transfer (automatic)",109.55,"7920.7","Male","1","Yes","No","72","Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","No"
"3518-PZXZQ","Mailed check",55.3,"55.3","Female","0","Yes","No","1","Yes","No","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","No"
"3520-FJGCV","Credit card (automatic)",112.6,"8126.65","Male","0","Yes","Yes","72","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","No"
"3521-HTQTV","Bank transfer (automatic)",26.1,"980.35","Male","0","No","No","34","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"3521-MNKLV","Mailed check",49.7,"1167.8","Male","0","No","No","24","Yes","No","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","No"
"3521-SYVOR","Electronic check",64.75,"2345.2","Female","0","No","No","37","Yes","No","DSL","No","No","No","No","Yes","Yes","Month-to-month","Yes","Yes"
"3522-CDKHF","Bank transfer (automatic)",75.5,"2324.7","Female","0","Yes","No","32","Yes","No","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","No"
"3523-BRGUW","Credit card (automatic)",19.3,"504.2","Male","1","No","No","26","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","No"
"3523-QRQLL","Bank transfer (automatic)",69.5,"1498.2","Female","0","Yes","Yes","22","Yes","No","DSL","No","Yes","No","No","Yes","Yes","One year","Yes","Yes"
"3524-WQDSG","Bank transfer (automatic)",99.3,"4209.95","Female","0","Yes","Yes","43","Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","No"
"3525-DVKFN","Mailed check",19.4,"358.05","Female","0","No","No","17","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"3528-HFRIQ","Bank transfer (automatic)",52.3,"3765.05","Male","1","Yes","No","71","No","No phone service","DSL","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","No"
"3530-CRZSB","Mailed check",20.65,"155.9","Female","0","No","No","7","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","No"
