pre_date,Brand,SKU10,DemandCustomer,Year,Quarter,Month_No,Week_No,Sales,W_Nielsen
2016-07-07,0,4,1,2016,3,7,27,280.8,0.0
2016-07-14,0,4,1,2016,3,7,28,1041.6,0.0
2016-07-21,0,4,1,2016,3,7,29,78.0,0.0
2016-07-28,0,4,1,2016,3,7,30,0.0,0.0
2016-08-04,0,4,1,2016,3,8,31,0.0,0.0
2016-08-11,0,4,1,2016,3,8,32,0.0,0.0
2016-08-18,0,4,1,2016,3,8,33,440.4,0.0
2016-08-25,0,4,1,2016,3,8,34,157.2,0.0
2016-09-01,0,4,1,2016,3,9,35,150.0,0.0
2016-09-08,0,4,1,2016,3,9,36,214.8,0.0
2016-09-15,0,4,1,2016,3,9,37,0.0,0.0
2016-09-22,0,4,1,2016,3,9,38,452.4,0.0
2016-09-29,0,4,1,2016,3,9,39,452.4,0.0
2016-10-06,0,4,1,2016,4,10,40,284.4,0.0
2016-10-13,0,4,1,2016,4,10,41,182.4,0.0
2016-10-20,0,4,1,2016,4,10,42,290.4,0.0
2016-10-27,0,4,1,2016,4,10,43,254.4,0.0
2016-11-03,0,4,1,2016,4,11,44,165.6,0.0
2016-11-10,0,4,1,2016,4,11,45,58.8,0.0
2016-11-17,0,4,1,2016,4,11,46,372.0,0.0
2016-11-24,0,4,1,2016,4,11,47,240.0,0.0
2016-12-01,0,4,1,2016,4,12,48,0.0,0.0
2016-12-08,0,4,1,2016,4,12,49,0.0,0.0
2016-12-15,0,4,1,2016,4,12,50,0.0,0.0
2016-12-22,0,4,1,2016,4,12,51,961.2,0.0
2016-12-29,0,4,1,2016,4,12,52,318.0,0.0
2017-01-05,0,4,1,2017,1,1,1,45.6,0.0
2017-01-12,0,4,1,2017,1,1,2,381.6,0.0
2017-01-19,0,4,1,2017,1,1,3,147.6,0.0
2017-01-26,0,4,1,2017,1,1,4,348.0,0.0
2017-02-02,0,4,1,2017,1,2,5,508.8,0.0
2017-02-09,0,4,1,2017,1,2,6,182.4,0.0
2017-02-16,0,4,1,2017,1,2,7,787.2,0.0
2017-02-23,0,4,1,2017,1,2,8,255.6,0.0
2017-03-02,0,4,1,2017,1,3,9,301.2,0.0
2017-03-09,0,4,1,2017,1,3,10,140.4,0.0
2017-03-16,0,4,1,2017,1,3,11,489.6,0.0
2017-03-23,0,4,1,2017,1,3,12,8.4,0.0
2017-03-30,0,4,1,2017,1,3,13,488.4,0.0
2017-04-06,0,4,1,2017,2,4,14,0.0,0.0
2017-04-13,0,4,1,2017,2,4,15,432.0,0.0
2017-04-20,0,4,1,2017,2,4,16,517.2,0.0
2017-04-27,0,4,1,2017,2,4,17,494.4,0.0
2017-05-04,0,4,1,2017,2,5,18,0.0,0.0
2017-05-11,0,4,1,2017,2,5,19,280.8,0.0
2017-05-18,0,4,1,2017,2,5,20,350.4,0.0
2017-05-25,0,4,1,2017,2,5,21,0.0,0.0
2017-06-01,0,4,1,2017,2,6,22,754.8,0.0
2017-06-08,0,4,1,2017,2,6,23,459.6,0.0
2017-06-15,0,4,1,2017,2,6,24,165.6,0.0
2017-06-22,0,4,1,2017,2,6,25,859.2,0.0
2017-06-29,0,4,1,2017,2,6,26,619.2,0.0
2017-07-06,0,4,1,2017,3,7,27,306.0,0.0
2017-07-13,0,4,1,2017,3,7,28,417.6,0.0
2017-07-20,0,4,1,2017,3,7,29,0.0,0.0
2017-07-27,0,4,1,2017,3,7,30,1032.0,0.0
2017-08-03,0,4,1,2017,3,8,31,235.2,0.0
2017-08-10,0,4,1,2017,3,8,32,480.0,0.0
2017-08-17,0,4,1,2017,3,8,33,858.0,0.0
2017-08-24,0,4,1,2017,3,8,34,451.2,0.0
2017-08-31,0,4,1,2017,3,9,35,6.0,0.0
2017-09-07,0,4,1,2017,3,9,36,234.0,0.0
2017-09-14,0,4,1,2017,3,9,37,342.0,0.0
2017-09-21,0,4,1,2017,3,9,38,150.0,0.0
2017-09-28,0,4,1,2017,3,9,39,201.6,0.0
2017-10-05,0,4,1,2017,4,10,40,144.0,0.0
2017-10-12,0,4,1,2017,4,10,41,530.4,0.0
2017-10-19,0,4,1,2017,4,10,42,1178.4,0.0
2017-10-26,0,4,1,2017,4,10,43,0.0,0.0
2017-11-02,0,4,1,2017,4,11,44,91.2,0.0
2017-11-09,0,4,1,2017,4,11,45,254.4,0.0
2017-11-16,0,4,1,2017,4,11,46,283.2,0.0
2017-11-23,0,4,1,2017,4,11,47,768.0,0.0
2017-11-30,0,4,1,2017,4,12,48,0.0,0.0
2017-12-07,0,4,1,2017,4,12,49,619.2,0.0
2017-12-14,0,4,1,2017,4,12,50,1207.2,0.0
2017-12-21,0,4,1,2017,4,12,51,314.4,0.0
2017-12-28,0,4,1,2017,4,12,52,370.8,0.0
2018-01-04,0,4,1,2018,1,1,1,4.8,0.0
2018-01-11,0,4,1,2018,1,1,2,612.0,0.0
2018-01-18,0,4,1,2018,1,1,3,104.4,0.0
2018-01-25,0,4,1,2018,1,1,4,1440.0,0.0
2018-02-01,0,4,1,2018,1,2,5,0.0,0.0
2018-02-08,0,4,1,2018,1,2,6,228.0,0.0
2018-02-15,0,4,1,2018,1,2,7,25.2,0.0
2018-02-22,0,4,1,2018,1,2,8,303.6,0.0
2018-03-01,0,4,1,2018,1,3,9,450.0,0.0
2018-03-08,0,4,1,2018,1,3,10,152.4,0.0
2018-03-15,0,4,1,2018,1,3,11,179.2,0.0
2018-03-22,0,4,1,2018,1,3,12,248.4,0.0
2018-03-29,0,4,1,2018,1,3,13,241.2,0.0
2018-04-05,0,4,1,2018,2,4,14,351.8,0.0
2018-04-12,0,4,1,2018,2,4,15,731.8,0.0
2018-04-19,0,4,1,2018,2,4,16,910.4,0.0
2018-04-26,0,4,1,2018,2,4,17,7.2,0.0
2018-05-03,0,4,1,2018,2,5,18,4.8,0.0
2018-05-10,0,4,1,2018,2,5,19,2.4,0.0
2018-05-17,0,4,1,2018,2,5,20,1.2,0.0
2018-05-24,0,4,1,2018,2,5,21,0.0,0.0
2018-05-31,0,4,1,2018,2,6,22,1.2,0.0
2018-06-07,0,4,1,2018,2,6,23,776.2,0.0
2018-06-14,0,4,1,2018,2,6,24,471.2,0.0
2018-06-21,0,4,1,2018,2,6,25,1306.0,0.0
2018-06-28,0,4,1,2018,2,6,26,1012.2,0.0
2018-07-05,0,4,1,2018,3,7,27,295.0,0.0
2018-07-12,0,4,1,2018,3,7,28,1199.0,0.0
2018-07-19,0,4,1,2018,3,7,29,650.0,0.0
2018-07-26,0,4,1,2018,3,7,30,521.0,0.0
2018-08-02,0,4,1,2018,3,8,31,1231.2,0.0
2018-08-09,0,4,1,2018,3,8,32,2157.0,0.0
2018-08-16,0,4,1,2018,3,8,33,7.0,0.0
2018-08-23,0,4,1,2018,3,8,34,8.0,0.0
2018-08-30,0,4,1,2018,3,9,35,945.0,0.0
2018-09-06,0,4,1,2018,3,9,36,0.0,0.0
2018-09-13,0,4,1,2018,3,9,37,1516.0,0.0
2018-09-20,0,4,1,2018,3,9,38,838.0,0.0
2018-09-27,0,4,1,2018,3,9,39,1932.0,0.0
2018-10-04,0,4,1,2018,4,10,40,584.0,0.0
2018-10-11,0,4,1,2018,4,10,41,481.0,0.0
2018-10-18,0,4,1,2018,4,10,42,509.0,0.0
2018-10-25,0,4,1,2018,4,10,43,744.0,0.0
2018-11-01,0,4,1,2018,4,11,44,1080.0,0.0
2018-11-08,0,4,1,2018,4,11,45,932.0,0.0
2018-11-15,0,4,1,2018,4,11,46,1161.0,0.0
2018-11-22,0,4,1,2018,4,11,47,29.0,0.0
2018-11-29,0,4,1,2018,4,12,48,8.0,0.0
2018-12-06,0,4,1,2018,4,12,49,4.0,0.0
2018-12-13,0,4,1,2018,4,12,50,9.0,0.0
2018-12-20,0,4,1,2018,4,12,51,6.0,0.0
2018-12-27,0,4,1,2018,4,12,52,1.0,0.0
2019-01-03,0,4,1,2019,1,1,1,376.0,0.0
2019-01-10,0,4,1,2019,1,1,2,4.0,0.0
2019-01-17,0,4,1,2019,1,1,3,324.0,0.0
2019-01-24,0,4,1,2019,1,1,4,191.0,0.0
2019-01-31,0,4,1,2019,1,2,5,19.0,0.0
2019-02-07,0,4,1,2019,1,2,6,87.0,0.0
2019-02-14,0,4,1,2019,1,2,7,947.0,0.0
2019-02-21,0,4,1,2019,1,2,8,1389.0,0.0
2019-02-28,0,4,1,2019,1,3,9,872.0,0.0
2019-03-07,0,4,1,2019,1,3,10,718.0,0.0
2019-03-14,0,4,1,2019,1,3,11,1056.0,0.0
2019-03-21,0,4,1,2019,1,3,12,830.0,0.0
2019-03-28,0,4,1,2019,1,3,13,16.0,0.0
2019-04-04,0,4,1,2019,2,4,14,8.0,0.0
2019-04-11,0,4,1,2019,2,4,15,106.0,0.0
2019-04-18,0,4,1,2019,2,4,16,0.0,0.0
2019-04-25,0,4,1,2019,2,4,17,0.0,0.0
2019-05-02,0,4,1,2019,2,5,18,0.0,0.0
2019-05-09,0,4,1,2019,2,5,19,0.0,0.0
2019-05-16,0,4,1,2019,2,5,20,0.0,0.0
2019-05-23,0,4,1,2019,2,5,21,0.0,0.0
2019-05-30,0,4,1,2019,2,6,22,0.0,0.0
2019-06-06,0,4,1,2019,2,6,23,0.0,0.0
2019-06-13,0,4,1,2019,2,6,24,0.0,0.0
2019-06-20,0,4,1,2019,2,6,25,0.0,0.0
2019-06-27,0,4,1,2019,2,6,26,0.0,0.0
2019-07-04,0,4,1,2019,3,7,27,0.0,0.0
2019-07-11,0,4,1,2019,3,7,28,0.0,0.0
2019-07-18,0,4,1,2019,3,7,29,0.0,0.0
2019-07-25,0,4,1,2019,3,7,30,0.0,0.0
2019-08-01,0,4,1,2019,3,8,31,0.0,0.0
2019-08-08,0,4,1,2019,3,8,32,0.0,0.0
2019-08-15,0,4,1,2019,3,8,33,0.0,0.0
2019-08-22,0,4,1,2019,3,8,34,0.0,0.0
2019-08-29,0,4,1,2019,3,9,35,0.0,0.0
2019-09-05,0,4,1,2019,3,9,36,0.0,0.0
2019-09-12,0,4,1,2019,3,9,37,0.0,0.0
2019-09-19,0,4,1,2019,3,9,38,0.0,0.0
2019-09-26,0,4,1,2019,3,9,39,0.0,0.0
2019-10-03,0,4,1,2019,4,10,40,0.0,0.0
2019-10-10,0,4,1,2019,4,10,41,0.0,0.0
2019-10-17,0,4,1,2019,4,10,42,0.0,0.0
2019-10-24,0,4,1,2019,4,10,43,0.0,0.0
2019-10-31,0,4,1,2019,4,11,44,0.0,0.0
2019-11-07,0,4,1,2019,4,11,45,0.0,0.0
2019-11-14,0,4,1,2019,4,11,46,0.0,0.0
2019-11-21,0,4,1,2019,4,11,47,0.0,0.0
2019-11-28,0,4,1,2019,4,12,48,0.0,0.0
2019-12-05,0,4,1,2019,4,12,49,0.0,0.0
2019-12-12,0,4,1,2019,4,12,50,0.0,0.0
2019-12-19,0,4,1,2019,4,12,51,0.0,0.0
2019-12-26,0,4,1,2019,4,12,52,0.0,0.0
2020-01-02,0,4,1,2020,1,1,1,0.0,0.0
2020-01-09,0,4,1,2020,1,1,2,0.0,0.0
2020-01-16,0,4,1,2020,1,1,3,0.0,0.0
2020-01-23,0,4,1,2020,1,1,4,0.0,0.0
2020-01-30,0,4,1,2020,1,2,5,0.0,0.0
2020-02-06,0,4,1,2020,1,2,6,0.0,0.0
2020-02-13,0,4,1,2020,1,2,7,0.0,0.0
2020-02-20,0,4,1,2020,1,2,8,0.0,0.0
2020-02-27,0,4,1,2020,1,3,9,0.0,0.0
2020-03-05,0,4,1,2020,1,3,10,0.0,0.0
2020-03-12,0,4,1,2020,1,3,11,0.0,0.0
2020-03-19,0,4,1,2020,1,3,12,0.0,0.0
2020-03-26,0,4,1,2020,1,3,13,0.0,0.0
2020-04-02,0,4,1,2020,2,4,14,0.0,0.0
2020-04-09,0,4,1,2020,2,4,15,0.0,0.0
2020-04-16,0,4,1,2020,2,4,16,0.0,0.0
2020-04-23,0,4,1,2020,2,4,17,0.0,0.0
2020-04-30,0,4,1,2020,2,5,18,0.0,0.0
2020-05-07,0,4,1,2020,2,5,19,0.0,0.0
2020-05-14,0,4,1,2020,2,5,20,0.0,0.0
2020-05-21,0,4,1,2020,2,5,21,0.0,0.0
2020-05-28,0,4,1,2020,2,6,22,0.0,0.0
2020-06-04,0,4,1,2020,2,6,23,0.0,0.0
2020-06-11,0,4,1,2020,2,6,24,0.0,0.0
2020-06-18,0,4,1,2020,2,6,25,0.0,0.0
2020-06-25,0,4,1,2020,2,6,26,0.0,0.0
2020-07-02,0,4,1,2020,3,7,27,0.0,0.0
2020-07-09,0,4,1,2020,3,7,28,0.0,0.0
2020-07-16,0,4,1,2020,3,7,29,0.0,0.0
2020-07-23,0,4,1,2020,3,7,30,0.0,0.0
2020-07-30,0,4,1,2020,3,8,31,0.0,0.0
2020-08-06,0,4,1,2020,3,8,32,0.0,0.0
2020-08-13,0,4,1,2020,3,8,33,0.0,0.0
2020-08-20,0,4,1,2020,3,8,34,0.0,0.0
2020-08-27,0,4,1,2020,3,9,35,0.0,0.0
2020-09-03,0,4,1,2020,3,9,36,0.0,0.0
2020-09-10,0,4,1,2020,3,9,37,0.0,0.0
2020-09-17,0,4,1,2020,3,9,38,0.0,0.0
2020-09-24,0,4,1,2020,3,9,39,0.0,0.0
2020-10-01,0,4,1,2020,4,10,40,0.0,0.0
2020-10-08,0,4,1,2020,4,10,41,0.0,0.0
2020-10-15,0,4,1,2020,4,10,42,0.0,0.0
2020-10-22,0,4,1,2020,4,10,43,0.0,0.0
2020-10-29,0,4,1,2020,4,11,44,0.0,0.0
2020-11-05,0,4,1,2020,4,11,45,0.0,0.0
2020-11-12,0,4,1,2020,4,11,46,0.0,0.0
2020-11-19,0,4,1,2020,4,11,47,0.0,0.0
2020-11-26,0,4,1,2020,4,12,48,0.0,0.0
2020-12-03,0,4,1,2020,4,12,49,0.0,0.0
2020-12-10,0,4,1,2020,4,12,50,0.0,0.0
2020-12-17,0,4,1,2020,4,12,51,0.0,0.0
2020-12-24,0,4,1,2020,4,12,52,0.0,0.0
2020-12-31,0,4,1,2020,4,12,53,0.0,0.0
2015-01-01,0,2,2,2015,1,1,1,0.0,1787.0
2015-01-08,0,2,2,2015,1,1,2,0.0,2104.0
2015-01-15,0,2,2,2015,1,1,3,340.0,2216.0
2015-01-22,0,2,2,2015,1,1,4,11967.0,2152.0
2015-01-29,0,2,2,2015,1,2,5,1064.0,2241.0
2015-02-05,0,2,2,2015,1,2,6,0.0,2499.0
2015-02-12,0,2,2,2015,1,2,7,0.0,2319.0
2015-02-19,0,2,2,2015,1,2,8,0.0,2983.0
2015-02-26,0,2,2,2015,1,3,9,0.0,3757.0
2015-03-05,0,2,2,2015,1,3,10,0.0,4557.0
2015-03-12,0,2,2,2015,1,3,11,0.0,5056.0
2015-03-19,0,2,2,2015,1,3,12,0.0,6106.0
2015-03-26,0,2,2,2015,1,3,13,0.0,6225.0
2015-04-02,0,2,2,2015,2,4,14,0.0,6818.0
2015-04-09,0,2,2,2015,2,4,15,0.0,7310.0
2015-04-16,0,2,2,2015,2,4,16,35.0,6157.0
2015-04-23,0,2,2,2015,2,4,17,1017.0,5774.0
2015-04-30,0,2,2,2015,2,5,18,0.0,6173.0
2015-05-07,0,2,2,2015,2,5,19,82.0,5807.0
2015-05-14,0,2,2,2015,2,5,20,1659.0,7414.5
2015-05-21,0,2,2,2015,2,5,21,0.0,5922.5
2015-05-28,0,2,2,2015,2,6,22,0.0,6085.54
2015-06-04,0,2,2,2015,2,6,23,0.0,7305.43
2015-06-11,0,2,2,2015,2,6,24,0.0,7019.48
2015-06-18,0,2,2,2015,2,6,25,0.0,6771.76
2015-06-25,0,2,2,2015,2,6,26,2274.0,5725.6
2015-07-02,0,2,2,2015,3,7,27,421.0,6677.08
2015-07-09,0,2,2,2015,3,7,28,370.0,6196.48
2015-07-16,0,2,2,2015,3,7,29,763.0,5769.06
2015-07-23,0,2,2,2015,3,7,30,1109.0,5513.16
2015-07-30,0,2,2,2015,3,8,31,882.0,5561.88
2015-08-06,0,2,2,2015,3,8,32,996.0,5738.34
2015-08-13,0,2,2,2015,3,8,33,524.0,5178.34
2015-08-20,0,2,2,2015,3,8,34,944.0,6338.76
2015-08-27,0,2,2,2015,3,9,35,805.0,4646.22
2015-09-03,0,2,2,2015,3,9,36,1660.0,5380.76
2015-09-10,0,2,2,2015,3,9,37,384.0,4471.8
2015-09-17,0,2,2,2015,3,9,38,1303.0,4270.16
2015-09-24,0,2,2,2015,3,9,39,842.0,4314.64
2015-10-01,0,2,2,2015,4,10,40,819.0,4457.61
2015-10-08,0,2,2,2015,4,10,41,624.0,4202.78
2015-10-15,0,2,2,2015,4,10,42,585.0,3844.23
2015-10-22,0,2,2,2015,4,10,43,858.0,3663.4
2015-10-29,0,2,2,2015,4,11,44,1833.0,3667.72
2015-11-05,0,2,2,2015,4,11,45,0.0,4298.2
2015-11-12,0,2,2,2015,4,11,46,390.0,3438.99
2015-11-19,0,2,2,2015,4,11,47,507.0,4377.83
2015-11-26,0,2,2,2015,4,12,48,1014.0,5259.24
2015-12-03,0,2,2,2015,4,12,49,1014.0,3548.32
2015-12-10,0,2,2,2015,4,12,50,351.0,4194.76
2015-12-17,0,2,2,2015,4,12,51,780.0,3474.44
2015-12-24,0,2,2,2015,4,12,52,507.0,3644.3
2015-12-31,0,2,2,2015,4,12,53,2301.0,4429.055
2016-01-07,0,2,2,2016,1,1,1,156.0,5213.81
2016-01-14,0,2,2,2016,1,1,2,0.0,5102.87
2016-01-21,0,2,2,2016,1,1,3,39.0,4949.87
2016-01-28,0,2,2,2016,1,1,4,117.0,4848.0
2016-02-04,0,2,2,2016,1,2,5,507.0,5433.0
2016-02-11,0,2,2,2016,1,2,6,546.0,7175.0
2016-02-18,0,2,2,2016,1,2,7,351.0,6945.0
2016-02-25,0,2,2,2016,1,2,8,507.0,6364.0
2016-03-03,0,2,2,2016,1,3,9,585.0,5783.0
2016-03-10,0,2,2,2016,1,3,10,468.0,4976.0
2016-03-17,0,2,2,2016,1,3,11,624.0,4741.0
2016-03-24,0,2,2,2016,1,3,12,507.0,4531.5
2016-03-31,0,2,2,2016,1,3,13,897.0,4223.36
2016-04-07,0,2,2,2016,2,4,14,117.0,4524.4
2016-04-14,0,2,2,2016,2,4,15,39.0,4679.52
2016-04-21,0,2,2,2016,2,4,16,195.0,4163.51
2016-04-28,0,2,2,2016,2,4,17,78.0,4062.99
2016-05-05,0,2,2,2016,2,5,18,546.0,4134.6
2016-05-12,0,2,2,2016,2,5,19,351.0,4845.75
2016-05-19,0,2,2,2016,2,5,20,78.0,3893.75
2016-05-26,0,2,2,2016,2,5,21,468.0,3765.0
2016-06-02,0,2,2,2016,2,6,22,741.0,3917.05
2016-06-09,0,2,2,2016,2,6,23,39.0,4394.5
2016-06-16,0,2,2,2016,2,6,24,78.0,4470.0
2016-06-23,0,2,2,2016,2,6,25,0.0,4072.0
2016-06-30,0,2,2,2016,2,6,26,312.0,3876.0
2016-07-07,0,2,2,2016,3,7,27,0.0,4433.0
2016-07-14,0,2,2,2016,3,7,28,0.0,3938.0
2016-07-21,0,2,2,2016,3,7,29,39.0,3687.0
2016-07-28,0,2,2,2016,3,7,30,39.0,3431.0
2016-08-04,0,2,2,2016,3,8,31,0.0,3964.0
2016-08-11,0,2,2,2016,3,8,32,0.0,4437.05
2016-08-18,0,2,2,2016,3,8,33,0.0,4302.65
2016-08-25,0,2,2,2016,3,8,34,39.0,3900.0
2016-09-01,0,2,2,2016,3,9,35,156.0,3701.9
2016-09-08,0,2,2,2016,3,9,36,0.0,4408.4
2016-09-15,0,2,2,2016,3,9,37,39.0,3578.8
2016-09-22,0,2,2,2016,3,9,38,195.0,3087.2
2016-09-29,0,2,2,2016,3,9,39,273.0,3137.5
2016-10-06,0,2,2,2016,4,10,40,156.0,3086.0
2016-10-13,0,2,2,2016,4,10,41,117.0,3557.25
2016-10-20,0,2,2,2016,4,10,42,78.0,2776.5
2016-10-27,0,2,2,2016,4,10,43,273.0,2644.0
2016-11-03,0,2,2,2016,4,11,44,273.0,2823.8
2016-11-10,0,2,2,2016,4,11,45,156.0,3234.5
2016-11-17,0,2,2,2016,4,11,46,156.0,2948.15
2016-11-24,0,2,2,2016,4,11,47,273.0,2780.85
2016-12-01,0,2,2,2016,4,12,48,975.0,2492.18
2016-12-08,0,2,2,2016,4,12,49,117.0,2449.66
2016-12-15,0,2,2,2016,4,12,50,117.0,2364.84
2016-12-22,0,2,2,2016,4,12,51,234.0,2267.18
2016-12-29,0,2,2,2016,4,12,52,156.0,2448.08
2017-01-05,0,2,2,2017,1,1,1,0.0,2363.08
2017-01-12,0,2,2,2017,1,1,2,195.0,2890.52
2017-01-19,0,2,2,2017,1,1,3,273.0,2406.68
2017-01-26,0,2,2,2017,1,1,4,273.0,2830.68
2017-02-02,0,2,2,2017,1,2,5,234.0,2752.69
2017-02-09,0,2,2,2017,1,2,6,273.0,2891.02
2017-02-16,0,2,2,2017,1,2,7,936.0,3785.94
2017-02-23,0,2,2,2017,1,2,8,624.0,4346.64
2017-03-02,0,2,2,2017,1,3,9,156.0,4371.81
2017-03-09,0,2,2,2017,1,3,10,429.0,4105.64
2017-03-16,0,2,2,2017,1,3,11,507.0,3378.0
2017-03-23,0,2,2,2017,1,3,12,624.0,3629.0
2017-03-30,0,2,2,2017,1,3,13,702.0,3841.0
2017-04-06,0,2,2,2017,2,4,14,780.0,3837.0
2017-04-13,0,2,2,2017,2,4,15,273.0,3588.0
2017-04-20,0,2,2,2017,2,4,16,780.0,3450.0
2017-04-27,0,2,2,2017,2,4,17,390.0,3572.0
2017-05-04,0,2,2,2017,2,5,18,273.0,4528.0
2017-05-11,0,2,2,2017,2,5,19,585.0,3499.0
2017-05-18,0,2,2,2017,2,5,20,585.0,3188.0
2017-05-25,0,2,2,2017,2,5,21,585.0,3430.0
2017-06-01,0,2,2,2017,2,6,22,585.0,3718.0
2017-06-08,0,2,2,2017,2,6,23,819.0,3451.0
2017-06-15,0,2,2,2017,2,6,24,117.0,3219.0
2017-06-22,0,2,2,2017,2,6,25,468.0,3263.0
2017-06-29,0,2,2,2017,2,6,26,429.0,3691.0
2017-07-06,0,2,2,2017,3,7,27,0.0,3463.0
2017-07-13,0,2,2,2017,3,7,28,1014.0,3028.0
2017-07-20,0,2,2,2017,3,7,29,429.0,2937.0
2017-07-27,0,2,2,2017,3,7,30,429.0,3427.0
2017-08-03,0,2,2,2017,3,8,31,897.0,4033.0
2017-08-10,0,2,2,2017,3,8,32,585.0,3349.0
2017-08-17,0,2,2,2017,3,8,33,273.0,3785.0
2017-08-24,0,2,2,2017,3,8,34,390.0,3178.0
2017-08-31,0,2,2,2017,3,9,35,1014.0,3552.0
2017-09-07,0,2,2,2017,3,9,36,975.0,3278.0
2017-09-14,0,2,2,2017,3,9,37,390.0,3064.0
2017-09-21,0,2,2,2017,3,9,38,585.0,3320.0
2017-09-28,0,2,2,2017,3,9,39,741.0,3333.0
2017-10-05,0,2,2,2017,4,10,40,507.0,4024.0
2017-10-12,0,2,2,2017,4,10,41,555.0,4343.0
2017-10-19,0,2,2,2017,4,10,42,390.0,3589.0
2017-10-26,0,2,2,2017,4,10,43,1404.0,3342.0
2017-11-02,0,2,2,2017,4,11,44,1053.0,3356.0
2017-11-09,0,2,2,2017,4,11,45,585.0,3787.0
2017-11-16,0,2,2,2017,4,11,46,312.0,3313.0
2017-11-23,0,2,2,2017,4,11,47,507.0,3080.0
2017-11-30,0,2,2,2017,4,12,48,702.0,3327.0
2017-12-07,0,2,2,2017,4,12,49,585.0,4337.5
2017-12-14,0,2,2,2017,4,12,50,585.0,5348.0
2017-12-21,0,2,2,2017,4,12,51,8424.0,4679.0
2017-12-28,0,2,2,2017,4,12,52,1404.0,3974.0
2018-01-04,0,2,2,2018,1,1,1,507.0,3004.0
2018-01-11,0,2,2,2018,1,1,2,1326.0,4269.0
2018-01-18,0,2,2,2018,1,1,3,1404.0,4762.0
2018-01-25,0,2,2,2018,1,1,4,429.0,4692.0
2018-02-01,0,2,2,2018,1,2,5,897.0,4977.0
2018-02-08,0,2,2,2018,1,2,6,78.0,4361.0
2018-02-15,0,2,2,2018,1,2,7,156.0,5169.0
2018-02-22,0,2,2,2018,1,2,8,195.0,6067.0
2018-03-01,0,2,2,2018,1,3,9,507.0,5476.5
2018-03-08,0,2,2,2018,1,3,10,117.0,4886.0
2018-03-15,0,2,2,2018,1,3,11,78.0,4617.0
2018-03-22,0,2,2,2018,1,3,12,0.0,4080.0
2018-03-29,0,2,2,2018,1,3,13,273.0,4418.0
2018-04-05,0,2,2,2018,2,4,14,0.0,4395.0
2018-04-12,0,2,2,2018,2,4,15,0.0,3939.0
2018-04-19,0,2,2,2018,2,4,16,39.0,3711.0
2018-04-26,0,2,2,2018,2,4,17,0.0,3686.0
2018-05-03,0,2,2,2018,2,5,18,117.0,4350.0
2018-05-10,0,2,2,2018,2,5,19,117.0,3525.0
2018-05-17,0,2,2,2018,2,5,20,0.0,3448.0
2018-05-24,0,2,2,2018,2,5,21,296.0,3505.0
2018-05-31,0,2,2,2018,2,6,22,39.0,4291.0
2018-06-07,0,2,2,2018,2,6,23,117.0,3609.0
2018-06-14,0,2,2,2018,2,6,24,312.0,4071.0
2018-06-21,0,2,2,2018,2,6,25,429.0,3114.0
2018-06-28,0,2,2,2018,2,6,26,234.0,3382.0
2018-07-05,0,2,2,2018,3,7,27,390.0,3443.0
2018-07-12,0,2,2,2018,3,7,28,312.0,3008.0
2018-07-19,0,2,2,2018,3,7,29,468.0,3089.0
2018-07-26,0,2,2,2018,3,7,30,663.0,3632.0
2018-08-02,0,2,2,2018,3,8,31,468.0,4116.0
2018-08-09,0,2,2,2018,3,8,32,678.0,3568.0
2018-08-16,0,2,2,2018,3,8,33,975.0,3761.0
2018-08-23,0,2,2,2018,3,8,34,585.0,3149.0
2018-08-30,0,2,2,2018,3,9,35,1014.0,3252.0
2018-09-06,0,2,2,2018,3,9,36,234.0,3071.0
2018-09-13,0,2,2,2018,3,9,37,390.0,3588.0
2018-09-20,0,2,2,2018,3,9,38,273.0,2770.0
2018-09-27,0,2,2,2018,3,9,39,351.0,2906.0
2018-10-04,0,2,2,2018,4,10,40,78.0,4995.0
2018-10-11,0,2,2,2018,4,10,41,78.0,3926.0
2018-10-18,0,2,2,2018,4,10,42,936.0,2707.0
2018-10-25,0,2,2,2018,4,10,43,624.0,2893.0
2018-11-01,0,2,2,2018,4,11,44,624.0,3049.0
2018-11-08,0,2,2,2018,4,11,45,585.0,2806.0
2018-11-15,0,2,2,2018,4,11,46,546.0,2664.0
2018-11-22,0,2,2,2018,4,11,47,312.0,3554.0
2018-11-29,0,2,2,2018,4,12,48,78.0,3480.0
2018-12-06,0,2,2,2018,4,12,49,251.0,2638.0
2018-12-13,0,2,2,2018,4,12,50,1326.0,2427.0
2018-12-20,0,2,2,2018,4,12,51,858.0,2746.42
2018-12-27,0,2,2,2018,4,12,52,507.0,2689.700413
2019-01-03,0,2,2,2019,1,1,1,819.0,2932.059484
2019-01-10,0,2,2,2019,1,1,2,156.0,2853.012682
2019-01-17,0,2,2,2019,1,1,3,312.0,2542.650396
2019-01-24,0,2,2,2019,1,1,4,195.0,2692.7561739999996
2019-01-31,0,2,2,2019,1,2,5,390.0,3084.234999
2019-02-07,0,2,2,2019,1,2,6,234.0,2729.4953370000003
2019-02-14,0,2,2,2019,1,2,7,312.0,2837.045373
2019-02-21,0,2,2,2019,1,2,8,507.0,2954.845661
2019-02-28,0,2,2,2019,1,3,9,117.0,3070.696714
2019-03-07,0,2,2,2019,1,3,10,156.0,2847.077922
2019-03-14,0,2,2,2019,1,3,11,39.0,2929.1266100000003
